10000001,reia:21.652991344315616,lunadei:19.820409880567304,pinti:19.14746540732488,luisina:18.644836550763067,brandoni:18.434115519447413,campoy:17.76117104620499,luppi:15.338990502015388,brando:12.653372003655084,que:11.894977641079976,federico:10.742349113600213,gianni:10.110109098055583,enrique:9.850458785935949,ana:9.775282150644246,galettini:9.57373270366244,1976:8.361509437757746,juan:8.098837433635573,argentina:7.953798614698405,luis:7.646860426742691,maria:5.928381898368849,argentine:4.058577338363469,carlos:3.7798483943090515,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000072,casamiento:21.652991344315616,laucha:20.842061128099285,laserre:11.519642852717753,landriscina:10.826495672157808,sapag:10.133348491597863,irizar:9.727883383489697,pastorino:9.440201311037917,romualdo:9.121747579919383,fossati:8.686429508661536,quartucci:8.575203873551311,bernabe:8.384148636788604,cumo:8.341589022369806,1977:8.281269450178897,sandrini:8.18743834254255,terranova:8.118445471055598,argentina:7.953798614698405,quiroga:7.882056692991367,el:7.726611372575139,ulises:7.6910014562286575,malvina:7.648441841809862,luis:7.646860426742691,noemi:7.587817219993427,berliner:7.256962975676437,albertini:7.053734734063169,amalia:6.522430578953638,osvaldo:6.354856878794239,dumont:6.288534235863166,coco:6.206436873675965,marta:5.055054549027791,pablo:4.9642859609070875,pedro:4.401626648252419,alberto:4.211770071954047,argentine:4.058577338363469,de:4.005842661714609,mario:3.603199992595493,max:3.226343494006429,editor:3.0401515284855267,spanish:2.9692083275217134,jr:2.9020614872702466,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991
10000081,crecer:23.039285705435507,golpe:18.880402622075835,1977:8.281269450178897,argentina:7.953798614698405,argentine:4.058577338363469,de:4.005842661714609,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000084,catastrofe:23.039285705435507,gordo:15.928589582456677,1977:8.281269450178897,argentina:7.953798614698405,el:7.726611372575139,argentine:4.058577338363469,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000104,parar:23.039285705435507,delantera:23.039285705435507,argentina:11.930697922047607,que:11.894977641079976,fanne:11.519642852717753,hay:11.278219732634104,nueve:10.133348491597863,battistella:9.217057759723707,1977:8.281269450178897,foxe:7.256962975676437,annabelle:6.5996619268896275,stripper:5.966683267796135,la:5.440565539075689,julio:5.081891202981351,1936:4.421267214126966,argentine:4.058577338363469,born:3.704435790528665,famous:3.086701213749106,editor:3.0401515284855267,spanish:2.9692083275217134,14:2.8916241062126304,february:2.658718122998712,de:2.0029213308573044,image_size:1.3701158713905104,narrator:1.1799670194306195,on:0.45277014283747324,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,in:0.2481649398597707,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,the:0.0989861972109373,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000107,pichimauida:23.039285705435507,enamora:23.039285705435507,jacinta:16.683178044739613,se:8.777488044842812,1977:8.281269450178897,argentina:7.953798614698405,argentine:4.058577338363469,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000110,macho:19.241092136451517,marcello:15.64010269730921,susana:12.864093034970738,el:11.589917058862708,luia:11.519642852717753,ramoino:11.519642852717753,andrei:11.206881580220635,pittorru:9.322418275381533,fanfoni:9.121747579919383,monzon:8.475120414994329,1977:8.281269450178897,malisa:8.152347022731279,trasatti:8.053906949918026,stefanelli:7.964294791228339,hidalgo:7.345255582822116,castellano:7.162934026028161,longo:7.042306038239547,gimenez:6.914472666729662,gunner:6.6218030527668414,benito:6.010254516089775,hilton:5.735817670388015,fabio:5.579471599997321,luciano:5.093154395260062,vittorio:4.789818782228277,giuseppe:4.607895552466078,duke:4.305874544599111,bruno:4.094284965690601,argentine:4.058577338363469,angel:3.9600833567100526,sheriff:3.820706652904305,carlos:3.7798483943090515,ross:3.770751515462221,di:3.7690281199473437,helen:3.4898843322769304,editor:3.0401515284855267,as:2.6520491425914794,george:1.990121741230418,cinema:1.8577174370198524,image_size:1.3701158713905104,narrator:1.1799670194306195,language:0.32550492457298524,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991
10000114,carreras:28.26118222585698,dominiani:19.14746540732488,leonor:13.36672189153255,hctor:11.519642852717753,muoz:11.519642852717753,mercedes:10.96354386559123,trissi:10.826495672157808,amestoy:10.826495672157808,luzzieti:10.826495672157808,danelli:10.421030564049643,bruzzo:10.421030564049643,locas:10.421030564049643,marta:10.110109098055583,enrique:9.850458785935949,camero:9.322418275381533,crazy:8.48755650434244,corradi:8.428600399359437,olinda:8.428600399359437,bozan:8.300767027849552,cipriano:8.152347022731279,manso:8.053906949918026,massi:7.627822554607126,carlos:7.559696788618103,benedetto:7.1758374308640684,albertini:7.053734734063169,jos:6.846814018255847,jose:6.70117940558082,fuentes:6.139745499177293,aurora:6.039003929375761,ins:5.986253363990232,women:5.771823690107127,bauer:5.664570930515326,mara:5.574222244111177,alicia:5.375457218592107,mar:5.209724574491236,10th:4.892925103468728,nora:4.797013057862305,las:4.637205381719905,moscow:4.4421447991485215,p:4.263317026997453,91:4.225265553428931,1977:4.140634725089448,murray:4.068982056506213,argentine:4.058577338363469,juan:4.049418716817787,virginia:4.034151244686998,argentina:3.9768993073492025,luis:3.8234302133713456,del:3.7149835556616506,entered:3.5413318828500313
10000125,cigarra:21.652991344315616,nueva:16.683178044739613,1977:8.281269450178897,argentina:7.953798614698405,la:5.440565539075689,argentine:4.058577338363469,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000130,obertura:23.039285705435507,iaros:11.519642852717753,pelele:10.421030564049643,sapag:10.133348491597863,grimau:9.727883383489697,lainez:9.322418275381533,viena:9.217057759723707,gianola:8.880585523102495,1977:8.281269450178897,lavie:8.223805986713424,argentina:7.953798614698405,raimundo:7.936123914261643,saraceni:7.806070786013445,bustamante:7.781973234434385,morena:7.4591998421713335,beto:7.329988110691327,jara:7.215577759513583,edda:7.125193698045314,katia:6.846814018255847,rojo:6.715621807984496,soto:6.383844415667491,nelly:6.060057338573594,vargas:5.693642745337303,amelia:5.563805483252922,silvia:5.51328969311602,la:5.440565539075689,balan:5.417084258104183,julio:5.081891202981351,enzo:5.004930161845223,ethel:4.918412733988877,ricardo:4.7922111278668975,plus:4.604911959999191,argentine:4.058577338363469,antonio:3.6414875162144287,mario:3.603199992595493,editor:3.0401515284855267,spanish:2.9692083275217134,don:2.9645760088734336,others:2.6715644315490863,comedy:1.7878336968770994,image_size:1.3701158713905104,narrator:1.1799670194306195,directed:0.6113226964561715,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468
10000136,pequenos:23.039285705435507,aventureros:21.652991344315616,1977:8.281269450178897,argentina:7.953798614698405,los:5.6439262409065805,argentine:4.058577338363469,editor:3.0401515284855267,spanish:2.9692083275217134,image_size:1.3701158713905104,narrator:1.1799670194306195,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000153,paraguas:34.55892855815326,asesinos:29.18365015046909,aventura:25.28580119807831,galettini:19.14746540732488,mojarrita:11.519642852717753,lunadei:9.910204940283652,bauleo:9.217057759723707,alfano:9.217057759723707,delfin:8.954693495256215,los:8.46588936135987,la:8.160848308613534,1979:8.09314752937111,de:8.011685323429218,argentina:7.953798614698405,tiburon:7.908724940073528,agente:7.856081206588106,carlos:7.559696788618103,graciela:7.215577759513583,grazia:6.389744137794679,serena:6.262147480689971,julio:5.081891202981351,gianni:5.055054549027791,ricardo:4.7922111278668975,bo:4.6382315490752175,argentine:4.058577338363469,victor:3.2617386592520785,editor:3.0401515284855267,spanish:2.9692083275217134,comedy:1.7878336968770994,image_size:1.3701158713905104,as:1.3260245712957397,narrator:1.1799670194306195,jpg:0.6602977612054549,directed:0.6113226964561715,budget:0.286193223652206,starring:0.25519156764102785,cast:0.2540127604060545,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,music:0.1675671228903468,by:0.14612889153345865,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134
10000156,intrusa:50.666742457989315,christensen:28.36602038830014,hugo:21.065557268891236,carlos:18.89924197154526,piazzolla:17.623185303231086,abreu:16.107813899836053,goncalves:14.513925951352874,astor:11.579086139488357,ubirajara:11.519642852717753,arlindo:11.519642852717753,bethlem:11.519642852717753,uruguaiana:11.519642852717753,marnick:11.519642852717753,iberra:11.519642852717753,gadel:10.826495672157808,lessa:10.826495672157808,origenes:10.826495672157808,efigenia:10.421030564049643,zilda:10.421030564049643,raffo:9.57373270366244,palmira:9.440201311037917,heloisa:9.217057759723707,kikito:8.880585523102495,jayme:8.428600399359437,1979:8.09314752937111,bastos:7.964294791228339,justo:7.964294791228339,gaucho:7.781973234434385,barbosa:7.6910014562286575,embrafilme:7.607619847289607,gramado:7.587817219993427,cinematograficas:7.494291161982604,hermes:7.4591998421713335,loyola:7.392508467672661,best:7.318029508606702,lago:7.314950233326787,antonio:7.282975032428857,sul:7.256962975676437,producoes:7.229183411569362,ancestry:7.215577759513583,borges:7.088826053874439,barreto:7.076991596227436,juliana:7.053734734063169,jose:6.70117940558082,almeida:6.606987966981701,mauricio:6.4697868454682155,joao:6.02247462742455,de:6.008763992571913,grande:5.867153672449102,pinto:5.802615151311531
10000161,drogadictos:34.55892855815326,carreras:28.26118222585698,carlos:15.119393577236206,enrique:14.775688178903923,hector:14.512602765803834,ricardo:14.376633383600693,zumpano:11.519642852717753,doldi:10.826495672157808,pedemonti:10.826495672157808,luzzieti:10.826495672157808,florido:10.133348491597863,pasik:9.727883383489697,urquijo:9.727883383489697,urtizberea:9.727883383489697,dominiani:9.57373270366244,maral:9.322418275381533,camero:9.322418275381533,alfano:9.217057759723707,parets:9.121747579919383,jorge:9.034973796628263,dobo:8.954693495256215,vanoni:8.954693495256215,constanza:8.880585523102495,onetto:8.747054130477972,sassi:8.747054130477972,los:8.46588936135987,corradi:8.428600399359437,juan:8.098837433635573,1979:8.09314752937111,buhr:8.023135291251272,argentina:7.953798614698405,jacobo:7.830763398603817,udine:7.830763398603817,sune:7.669495251007694,pinon:7.648441841809862,luis:7.646860426742691,saenz:7.627822554607126,buono:7.530658806153478,aranda:7.4591998421713335,arndt:7.408768988544441,monet:7.345255582822116,oscar:7.304308568037247,graciela:7.215577759513583,mario:7.206399985190986,salcedo:7.150195000250731,martel:7.076991596227436,lozano:7.008783346200903,lamas:6.965765961117212,armendariz:6.93467537404718,myriam:6.846814018255847
10000166,cantanino:34.55892855815326,cuento:29.730614820850956,cuenta:29.18365015046909,un:12.121029644804757,argentine:4.058577338363469,1979:4.046573764685555,argentina:3.9768993073492025,editor:3.0401515284855267,spanish:2.9692083275217134,language:0.32550492457298524,budget:0.286193223652206,is:0.27927442245423656,starring:0.25519156764102785,writer:0.23904044207902764,distributor:0.20430284744786784,cinematography:0.182583823735518,a:0.17875203667334325,music:0.1675671228903468,caption:0.14545085918028047,runtime:0.127767002869991,country:0.12493801913495534,producer:0.12321749670640451,director:0.11592975672109682,links:0.07925582303812376,image:0.07786973207561361,external:0.07764427108746134,released:0.07447174080087617,name:0.07214163435745059,infobox:0.06151153983466272,film:0.035415118094854446
10000171,contragolpe:23.039285705435507,doria:13.335225177596271,cerain:11.519642852717753,detenido:11.519642852717753,fassan:11.519642852717753,necon:11.519642852717753,pelieri:10.826495672157808,alejandro:10.56263645535649,tolosa:10.421030564049643,bellotti:10.421030564049643,gleijer:10.133348491597863,miglioranza:9.910204940283652,thibaudin:9.910204940283652,aubel:9.727883383489697,denevi:9.727883383489697,hector:9.675068510535889,golpe:9.440201311037917,brindisi:9.440201311037917,bidonde:9.322418275381533,luisina:9.322418275381533,marrale:9.322418275381533,giunta:9.322418275381533,argibay:9.121747579919383,coria:9.034736202929752,quiros:8.880585523102495,alfaro:8.747054130477972,prisco:8.686429508661536,rua:8.629271094821588,tenuta:8.523910579163761,cenci:8.384148636788604,terranova:8.118445471055598,juan:8.098837433635573,1979:8.09314752937111,barbero:8.023135291251272,argentina:7.953798614698405,contra:7.712980362947433,damore:7.648441841809862,dios:7.392508467672661,lito:7.37650812632622,adela:6.94493187421437,gigolo:6.8656825025602295,carmelo:6.810112651405419,bosco:6.489204931325317,beatriz:6.463397047369445,osvaldo:6.354856878794239,serrano:6.3378593024256675,brando:6.326686001827542,felice:6.310156699876332,angelica:6.1214801512,ignacio:5.951298348956656
